일상용어 일련번호,일상용어,비고내용,출처,등록일시,수정일시
253139,붕괴발생이력,,,2023-06-12,
253141,학교교육조건,,,2023-06-12,
253143,학교교육환경,,,2023-06-12,
253145,미부담금,,,2023-06-12,
253147,보조청구서,,,2023-06-12,
253149,보조요청서,,,2023-06-12,
253151,정리대상,,,2023-06-12,
253153,군력수요,,,2023-06-12,
253155,교부용도외,,,2023-06-12,
253157,지급목적외,,,2023-06-12,
253159,피해내력,,,2023-06-12,
253161,손해이력,,,2023-06-12,
253163,개혁안,,,2023-06-12,
253165,개편안건,,,2023-06-12,
253167,재편안,,,2023-06-12,
253169,정원안건,,,2023-06-12,
253171,인원안,,,2023-06-12,
253173,보유설비,,,2023-06-12,
253175,보유장치,,,2023-06-12,
253177,시디영상물,,,2023-06-12,
253179,영상진흥종합방책,,,2023-06-12,
253181,영상진흥종합대책,,,2023-06-12,
253183,국립해사고등학교,,,2023-06-12,2023-06-12
253185,근속승급,,,2023-06-12,
253187,영상물개발기술,,,2023-06-12,
253189,영상물생산기술,,,2023-06-12,
253191,영상데이터,,,2023-06-12,
253193,측정기술,,,2023-06-12,
253195,출산비,,,2023-06-12,
253197,분만비,,,2023-06-12,
253199,부산해사고,,,2023-06-12,
253201,인천해사고,,,2023-06-12,
253203,통고처분처리장부,,,2023-06-12,
253205,무역거래주선,,,2023-06-12,
253207,보존과학기술인,,,2023-06-12,
253209,무역거래소개,,,2023-06-12,
253211,보존과학업,,,2023-06-12,
253213,보존과학업인,,,2023-06-12,
253215,통고처분처리원부,,,2023-06-12,
253217,수출입금융업,,,2023-06-12,
253219,무보수휴직,,,2023-06-12,
253221,수입수출금융,,,2023-06-12,
253223,하루지원금액,,,2023-06-12,
253225,이력내역,,,2023-06-12,
253227,지원금심사위원회,,,2023-06-12,
253229,납입통고,,,2023-06-12,
253231,동산문화재관찰분석,,,2023-06-12,
253235,지원금재심위,,,2023-06-12,
253233,동산문화재검사분석,,,2023-06-12,
253237,납부만료일,,,2023-06-12,
253239,납부만기일,,,2023-06-12,
253241,문화프로,,,2023-06-12,
253243,동네도서관,,,2023-06-12,
253245,출석독촉서,,,2023-06-12,
253247,출석독촉장,,,2023-06-12,
253249,경범죄처벌법위반사범,,,2023-06-12,
253251,즉결사범,,,2023-06-12,2023-06-12
253253,형질조사,,,2023-06-12,
253255,철도특별사법경찰대,,,2023-06-12,
253257,철도경찰대장,,,2023-06-12,
253259,철도특사경대장,,,2023-06-12,
253261,통지예고장,,,2023-06-12,
253263,방사능노출사고,,,2023-06-12,
253265,치료절차,,,2023-06-12,
253267,통지예정서,,,2023-06-12,
253269,접수처리대장,,,2023-06-12,
253271,접수처리장부,,,2023-06-12,
253273,과학기술세계화사업,,,2023-06-12,
253275,과학기술글로벌사업,,,2023-06-12,
253277,의복구입비,,,2023-06-12,
253279,국제협력연구사업,,,2023-06-12,
253281,국제상호연구사업,,,2023-06-12,
253283,의복비용,,,2023-06-12,
253285,과학기술세계화기반조성사업,,,2023-06-12,
253287,과학기술글로벌기반조성사업,,,2023-06-12,
253289,국제과학기술협조사업,,,2023-06-12,
253291,국제과학기술협동사업,,,2023-06-12,
253293,공동학술대회,,,2023-06-12,
253295,공동연구회의,,,2023-06-12,
253297,과기위,,,2023-06-12,
253299,기술검사단,,,2023-06-12,
253301,기술조사단체,,,2023-06-12,
253303,수출데이터,,,2023-06-12,
253305,수출자료,,,2023-06-12,
253307,협동강화,,,2023-06-12,
253309,협조강화,,,2023-06-12,
253311,수출입환경,,,2023-06-12,
253313,수입환경,,,2023-06-12,
253315,참가연구원,,,2023-06-12,
253317,참여연구자,,,2023-06-12,
253319,관계정보,,,2023-06-12,
253321,교역활동,,,2023-06-12,
253323,수출입활동,,,2023-06-12,
253325,보안관리현황,,,2023-06-12,
253327,교육관계단체,,,2023-06-12,
253329,광고수입,,,2023-06-12,
253331,국제합동연구사업,,,2023-06-12,
253333,학생밀집도,,,2023-06-12,
253335,현장조사보수,,,2023-06-12,
253337,현장조사여비,,,2023-06-12,
253339,현장조사일당,,,2023-06-12,
253341,학생집중도,,,2023-06-12,
253343,수출유망기업,,,2023-06-12,
253345,조기수료,,,2023-06-12,
253347,수출유망중견기업,,,2023-06-12,
253349,만기이수,,,2023-06-12,
253351,졸업대상,,,2023-06-12,
253353,제조기관,,,2023-06-12,
253355,재해보상액,,,2023-06-12,
253357,계산기준일,,,2023-06-12,
253359,산정기준일자,,,2023-06-12,
253361,수취금액,,,2023-06-12,2023-07-26
253363,정신력,,,2023-06-12,2023-07-12
253365,전투의지,,,2023-06-12,
253367,국군정신전력학교,,,2023-06-12,
253369,국방정신교육원,,,2023-06-12,
253371,전력개발,,,2023-06-12,
253373,전투개발,,,2023-06-12,
253375,지정청구인,,,2023-06-12,
253377,보수현황,,,2023-06-12,
253379,투자자보장,,,2023-06-12,
253381,유동성보장,,,2023-06-12,
253383,유동성보유,,,2023-06-12,
253385,파견목표,,,2023-06-12,
253387,협업임무,,,2023-06-12,
253389,지급요청금액,,,2023-06-12,
253391,지급신청금액,,,2023-06-12,
253393,가치단위,,,2023-06-12,
253395,조사법인,,,2023-06-12,
253397,종속사항,,,2023-06-12,
253399,독립사항,,,2023-06-12,
253401,미시경제,,,2023-06-12,
253403,인베스트먼트뱅크,,,2023-06-12,
253405,반환의무자,,,2023-06-12,
253407,후계농어업인모임,,,2023-06-12,
253409,국가연안항,,,2023-06-12,
253411,잔반사료,,,2023-06-12,
253413,잔여음식물사료,,,2023-06-12,
253415,소량광물질사료,,,2023-06-12,
253417,먹이안전관리,,,2023-06-12,
253419,모이안전관리,,,2023-06-12,
253421,미량광물질먹이,,,2023-06-12,
253423,위해요소집중관리,,,2023-06-12,
253425,사료테스트검사기관,,,2023-06-12,
253427,사료검사요원,,,2023-06-12,
253429,사료검사자,,,2023-06-12,
253431,공해예방,,,2023-06-12,
253433,공해저지,,,2023-06-12,
253435,사료시설,,,2023-06-12,
253437,사료설비,,,2023-06-12,
253439,피해어업단체,,,2023-06-12,
253441,피해어민단체,,,2023-06-12,
253443,어업면허증ㅅ,,,2023-06-12,
253445,어업면허증서,,,2023-06-12,
253447,학술연구조성비,,,2023-06-12,2023-06-12
253449,물품인증,,,2023-06-12,
253451,상품인증,,,2023-06-12,
253453,교육계,,,2023-06-12,
253455,외교안보연구조성비,,,2023-06-12,2023-06-12
253457,산림보호원,,,2023-06-12,
253459,청원산림보호직원,,,2023-06-12,
253461,배치요청,,,2023-06-12,
253463,청원산림보호직원배치통지서류,,,2023-06-12,
253465,청원산림보호직원배치통지문서,,,2023-06-12,
253467,고립사통계,,,2023-06-12,
253469,경비보조비,,,2023-06-12,
253471,경비지원금,,,2023-06-12,
253473,리스크요인,,,2023-06-12,
253475,산화재감시원,,,2023-06-12,
253477,국방시설전담기구,,,2023-06-12,
253479,군시설전담기구,,,2023-06-12,
253481,연구진척,,,2023-06-12,
253483,연구전개,,,2023-06-12,
253485,부대이전업무,,,2023-06-12,
253487,군부대이전사업,,,2023-06-12,
253489,오역정정문서,,,2023-06-12,
253491,오역정정서류,,,2023-06-12,
253493,실용신안공보,,,2023-06-12,2023-06-12
253495,연구마감,,,2023-06-12,
253497,연구종결,,,2023-06-12,
253499,부대이전,,,2023-06-12,
253501,우선권진술,,,2023-06-12,
253503,출원공개넘버,,,2023-06-12,
253505,출원공개숫자,,,2023-06-12,
253507,군부지이전사업,,,2023-06-12,
253509,외화정기예금,,,2023-06-12,
253511,원화예금,,,2023-06-12,
253513,국제실용신안등록출원,,,2023-06-12,
253515,외식업자,,,2023-06-12,
253517,재선충병감염목,,,2023-06-12,
253519,희생자명예회복및보상심의위원회,,,2023-06-12,
253521,네온간판,,,2023-06-12,
253523,방제장부,,,2023-06-12,
253525,광고풍선,,,2023-06-12,
253527,행정구역넓이,,,2023-06-12,
253529,산림통합관리지역,,,2023-06-12,
253531,지역산림계획,,,2023-06-12,
253533,지역산림계획구역,,,2023-06-12,
253535,산림기본계획구역,,,2023-06-12,
253537,산림기본계획,,,2023-06-12,
253539,AFoCO,,,2023-06-12,
253541,임업기능인력자원,,,2023-06-12,
253543,사전처리,,,2023-06-12,2023-08-07
253545,사전손질,,,2023-06-12,
253547,예비처리,,,2023-06-12,
253549,외식음식,,,2023-06-12,2023-06-12
253551,조경발전,,,2023-06-12,
253553,조경활성화,,,2023-06-12,
253555,임무수행능력,,,2023-06-12,
253557,공무이행능력,,,2023-06-12,
253559,과지급,,,2023-06-12,
253561,오지급,,,2023-06-12,
253563,지급오류,,,2023-06-12,
253565,실무반,,,2023-06-12,
253567,공동장비실,,,2023-06-12,
253569,다중장비실,,,2023-06-12,
253571,공동회의실,,,2023-06-12,
253573,다중회의실,,,2023-06-12,
253575,공용제작시설,,,2023-06-12,
253577,다중제작시설,,,2023-06-12,
253579,공용지원시설,,,2023-06-12,
253581,다중지원시설,,,2023-06-12,
253583,봉급총액,,,2023-06-12,
253585,특채외,,,2023-06-12,
253587,국가영양관리감시시스템,,,2023-06-12,
253589,영양관리서비스사업,,,2023-06-12,
253591,음식학,,,2023-06-12,
253593,건강가정실시계획,,,2023-06-12,
253595,대부기준,,,2023-06-12,2023-08-30
253597,임대기준,,,2023-06-12,
253599,헌혈장려,,,2023-06-12,
253601,헌혈권고,,,2023-06-12,
253603,헌혈직후,,,2023-06-12,
253605,수혈직후,,,2023-06-12,
253607,언론분야,,,2023-06-12,
253609,헌혈부작용,,,2023-06-12,
253611,공공교육기관,,,2023-06-12,
253613,정비사업수행기구,,,2023-06-12,
253615,화씨,,,2023-06-12,
253617,셀시우스,,,2023-06-12,
253621,이체수수료,,,2023-06-12,
253619,도씨,,,2023-06-12,
253623,수제화점,,,2023-06-12,
253625,신발,,,2023-06-12,2023-08-07
253627,기성복점,,,2023-06-12,
253629,여성복,,,2023-06-12,
253631,테일러샵,,,2023-06-12,
253633,플래티늄,,,2023-06-12,
253635,본위화폐,,,2023-06-12,
253637,수기확인증,,,2023-06-12,
253639,보조화,,,2023-06-12,
253641,저위화폐,,,2023-06-12,
253643,기록확인서,,,2023-06-12,
253645,전자판매확인증,,,2023-06-12,
253647,물품판매확인증,,,2023-06-12,2023-06-12
253649,헌병부대장,,,2023-06-12,
253651,임명제청권,,,2023-06-12,
253653,계룡대,,,2023-06-12,
253655,계근단,,,2023-06-12,
253657,이체비용,,,2023-06-12,
253659,계룡단,,,2023-06-12,
253661,업무지원단,,,2023-06-12,2023-09-05
253663,이체증명서,,,2023-06-12,
253665,외화유출,,,2023-06-12,
253667,군비통제,,,2023-06-12,
253669,KAVA,,,2023-06-12,
253671,군비제한,,,2023-06-12,
253673,WMD,,,2023-06-12,
253675,중장거리미사일,,,2023-06-12,
253677,합참본부,,,2023-06-12,
253679,해전,,,2023-06-12,
253681,공중전,,,2023-06-12,
253683,군력건설,,,2023-06-12,
253685,병력건설,,,2023-06-12,
253687,무력건설,,,2023-06-12,
253689,병략정보,,,2023-06-12,
253691,군략정보,,,2023-06-12,
253693,전략정보,,,2023-06-12,
253695,군전략정보,,,2023-06-12,
253697,군사자료,,,2023-06-12,
253699,군사첩보,,,2023-06-12,
253701,군사데이터,,,2023-06-12,
253703,심리전쟁,,,2023-06-12,2023-06-12
253705,신경전,,,2023-06-12,
253707,민병작전,,,2023-06-12,
253709,민군군사작전,,,2023-06-12,
253711,민군전술,,,2023-06-12,
253713,사이버전술,,,2023-06-12,
253715,사이버군사작전,,,2023-06-12,
253717,협의시스템,,,2023-06-12,
253719,개발업무,,,2023-06-12,
253721,연합교육,,,2023-06-12,
253723,공동교육,,,2023-06-12,
253725,정보수집업,,,2023-06-12,
253727,온라인학습개발사업,,,2023-06-12,
253729,사이버학습개발사업,,,2023-06-12,
253731,사이버강의개발사업,,,2023-06-12,
253733,한국대표음식,,,2023-06-12,
253735,온라인교육개발사업,,,2023-06-12,
253737,가공기술,,,2023-06-12,
253739,온라인교육사업,,,2023-06-12,
253741,사이버교육산업,,,2023-06-12,
253743,온라인교육산업,,,2023-06-12,
253745,지휘통신사무,,,2023-06-12,
253747,지휘통신직무,,,2023-06-12,
253749,상급화,,,2023-06-12,
253751,군관민,,,2023-06-12,
253753,김치상점,,,2023-06-12,
253755,시장확장사업,,,2023-06-12,
253757,연결강화,,,2023-06-12,
253759,합동전술,,,2023-06-12,
253761,공동전투,,,2023-06-12,
253763,연합전투,,,2023-06-12,
253765,분석실험실,,,2023-06-12,
253767,전비태세검열실,,,2023-06-12,
253769,공보실,,,2023-06-12,
253771,군사지원,,,2023-06-12,
253773,군사지원부,,,2023-06-12,
253775,군지원본부,,,2023-06-12,
253777,전략기획부,,,2023-06-12,
253779,군사전략기획,,,2023-06-12,
253781,정보부,,,2023-06-12,
253783,정보사령부,,,2023-06-12,
253785,핵대량살상무기대응,,,2023-06-12,
253787,핵대량살상무기대응지휘부,,,2023-06-12,
253789,핵대량살상무기대응부,,,2023-06-12,
253791,군관계,,,2023-06-12,
253793,군사관련,,,2023-06-12,
253795,군사연관,,,2023-06-12,
253797,시험규칙,,,2023-06-12,
253799,일반내용,,,2023-06-12,
253801,일반항목,,,2023-06-12,
253803,자조금구축단체,,,2023-06-12,
253805,창출액,,,2023-06-12,
253807,국방관련법령,,,2023-06-12,
253809,전쟁법,,,2023-06-12,
253811,군사협정,,,2023-06-12,
253813,최종전투준비상태,,,2023-06-12,
253815,전투준비태세검열,,,2023-06-12,
253817,지휘검토,,,2023-06-12,
253819,지휘점검,,,2023-06-12,
253821,지휘감찰,,,2023-06-12,
253823,지휘검사,,,2023-06-12,
253825,합동실험,,,2023-06-12,
253827,합동연습,,,2023-06-12,
253829,모형화,,,2023-06-12,
253831,모의방법개발,,,2023-06-12,
253833,전투실험,,,2023-06-12,
253835,지휘통제자동화체계,,,2023-06-12,
253837,합동작전수행,,,2023-06-12,
253839,자원관리자동화체계,,,2023-06-12,
253841,연합연습,,,2023-06-12,
253843,공동연습,,,2023-06-12,
253845,모의실험,,,2023-06-12,
253847,대통령직속기관,,,2023-06-12,
253849,전시체제,,,2023-06-12,
253851,전시전환체재,,,2023-06-12,
253853,전시전환,,,2023-06-12,
253855,작전계획,,,2023-06-12,
253857,공병전술,,,2023-06-12,
253859,공병전략,,,2023-06-12,
253861,군시설보호,,,2023-06-12,
253863,군사시설보존,,,2023-06-12,
253865,대입전형시행계획,,,2023-06-12,
253867,전술성,,,2023-06-12,
253869,공동훈련,,,2023-06-12,
253871,식품안전관리인증규격적용업소,,,2023-06-12,
253873,시도교과위,,,2023-06-12,
253875,위험요소중점관리기준,,,2023-06-12,
253877,위해요소중점관리조건,,,2023-06-12,
253879,기초부대훈련,,,2023-06-12,
253881,통합훈련,,,2023-06-12,
253883,김치생산설비,,,2023-06-12,
253885,합동훈련,,,2023-06-12,
253887,김치산출시설,,,2023-06-12,
253889,김치생산장치,,,2023-06-12,
253891,군사내용,,,2023-06-12,
253893,군사항목,,,2023-06-12,
253895,세계규격화,,,2023-06-12,
253897,제도개발,,,2023-06-12,
253899,군사전략환경,,,2023-06-12,
253901,군사시설전략,,,2023-06-12,
253903,군비전술,,,2023-06-12,
253905,군비작전,,,2023-06-12,
253907,군사협조,,,2023-06-12,
253909,군사공조,,,2023-06-12,
253911,미래전쟁,,,2023-06-12,
253913,진행형,,,2023-06-12,
253915,미래전투,,,2023-06-12,
253917,말소처분,,,2023-06-12,
253919,직권삭제,,,2023-06-12,
253921,군사계엄업무,,,2023-06-12,
253923,지휘통제시스템,,,2023-06-12,
253925,비영리국외법인,,,2023-06-12,
253927,식물검역법개발계획,,,2023-06-12,
253929,공연작,,,2023-06-12,
253931,금지물건,,,2023-06-12,
253933,매니지먼트사,,,2023-06-12,2023-09-10
253935,지휘통제통신,,,2023-06-12,
253937,지휘통신체계,,,2023-06-12,
253939,엔터테인먼트회사,,,2023-06-12,
253941,농업생명물자,,,2023-06-12,
253943,군사용주파수,,,2023-06-12,
253945,대중문화예술계,,,2023-06-12,
253947,대중문화예술가,,,2023-06-12,
253949,생물체실물,,,2023-06-12,
253951,흔적,,,2023-06-12,2023-06-26
253953,뮤비,,,2023-06-12,
253955,보수업자,,,2023-06-12,
253957,소제업자,,,2023-06-12,
253959,청소사업자,,,2023-06-12,
253961,방제대비본부,,,2023-06-12,
253963,병충해예방,,,2023-06-12,2023-06-12
253965,한예복,,,2023-06-12,
253967,환경정돈,,,2023-06-12,
253969,방제비용부담통보서,,,2023-06-12,
253971,병충해예방기구,,,2023-06-12,
253973,방제도구,,,2023-06-12,
253975,대응전술,,,2023-06-12,
253977,대응전략,,,2023-06-12,
253979,실공연,,,2023-06-12,
253981,조정책임,,,2023-06-12,
253983,병원운영계획서,,,2023-06-12,
253985,저소득예술가,,,2023-06-12,
253987,취업상황,,,2023-06-13,2023-08-31
253989,취직상황,,,2023-06-13,
253991,군법무관임용고사,,,2023-06-13,
253993,군법무관임용고시,,,2023-06-13,
253995,군법무관시험,,,2023-06-13,
253997,변호사사무,,,2023-06-13,
253999,민사재판사무,,,2023-06-13,
254001,민재실무,,,2023-06-13,
254003,재판실무,,,2023-06-13,2023-06-13
254005,형사재판사무,,,2023-06-13,
254007,일반과목,,,2023-06-13,
254009,편집권,,,2023-06-13,
254011,편집자율성,,,2023-06-13,
254013,언론재단,,,2023-06-13,
254015,연수원장,,,2023-06-13,2023-09-08
254017,위탁교육플랜,,,2023-06-13,
254019,위탁계획,,,2023-06-13,
254021,위탁교육시작,,,2023-06-13,2023-06-13
254023,위탁교육착수,,,2023-06-13,
254025,상태평가,,,2023-06-13,
254027,국가R&D행정제도,,,2023-06-13,
254029,산통부장관,,,2023-06-13,
254031,직무내,,,2023-06-13,
254033,직무외,,,2023-06-13,
254035,실무시험,,,2023-06-13,
254037,실무평가,,,2023-06-13,
254039,실무고사,,,2023-06-13,
254041,교육평가,,,2023-06-13,
254043,학습과목,,,2023-06-13,2023-07-12
254045,실무고시합격,,,2023-06-13,
254047,실무고사합격자,,,2023-06-13,
254049,실무시험합격자,,,2023-06-13,
254051,재학습,,,2023-06-13,
254053,재수업,,,2023-06-13,
254055,물품구분,,,2023-06-13,
254057,물품구별,,,2023-06-13,
254059,공로상,,,2023-06-13,2023-08-02
254061,성적우수상,,,2023-06-13,
254063,협력상,,,2023-06-13,
254065,MG,,,2023-06-13,
254067,전자인지,,,2023-06-13,
254069,개인표창,,,2023-06-13,
254071,부대표창,,,2023-06-13,
